variant_id,item_name,item_variant,currency,return_status,order_date
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/15/23 18:30"
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/24/23 10:28"
630861217116,product_B,variant_A,"111.74 ",FALSE,"10/22/23 5:46"
630861217116,product_B,variant_A,"111.74 ",FALSE,"12/7/23 10:02"
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/5/23 19:07"
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/12/23 4:52"
630861217116,product_B,variant_A,"111.74 ",FALSE,"10/25/23 0:54"
630861217116,product_B,variant_A,"111.74 ",FALSE,"12/27/23 1:08"
630861217116,product_B,variant_A,"111.74 ",FALSE,"12/10/23 19:22"
630861217116,product_B,variant_A,"111.74 ",FALSE,"10/13/23 23:09"
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/23/23 16:09"
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/11/23 15:18"
630861217116,product_B,variant_A,"111.74 ",FALSE,"12/15/23 3:52"
630861217116,product_B,variant_A,"111.74 ",FALSE,"10/16/23 5:05"
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/28/23 15:17"
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/14/23 15:56"
630861217116,product_B,variant_A,"111.74 ",FALSE,"10/24/23 15:13"
630861217116,product_B,variant_A,"111.74 ",FALSE,"11/24/23 8:13"
630861217116,product_B,variant_A,"111.74 ",FALSE,"12/27/23 19:04"
630861217116,product_B,variant_A,"111.74 ",FALSE,"10/11/23 3:26"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/4/23 10:21"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/5/23 19:03"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/2/23 6:40"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/21/23 5:08"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/3/23 6:35"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/8/23 11:56"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/22/23 1:58"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/4/23 1:29"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/26/23 10:35"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/11/23 17:00"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/6/23 21:56"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/24/23 20:46"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/17/23 8:02"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/1/23 8:42"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/1/23 21:36"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/14/23 23:35"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/15/23 19:03"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/1/23 11:51"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/11/23 2:59"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/22/23 15:02"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/16/23 19:37"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/7/23 14:00"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/9/23 14:34"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/9/23 4:40"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/16/23 0:31"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/23/23 17:23"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/27/23 8:03"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/1/23 20:58"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/4/23 1:22"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/21/23 22:43"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/8/23 13:32"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/16/23 11:41"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/24/23 14:50"
630953314559,product_B,variant_B,"111.74 ",TRUE,"11/18/23 5:46"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/28/23 7:01"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/30/23 20:01"
630953314559,product_B,variant_B,"111.74 ",FALSE,"10/17/23 16:23"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/7/23 21:45"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/28/23 15:40"
630953314559,product_B,variant_B,"111.74 ",FALSE,"12/6/23 5:18"
630953314559,product_B,variant_B,"111.74 ",FALSE,"11/9/23 2:29"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/1/23 16:52"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/30/23 9:54"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/18/23 2:42"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/28/23 16:20"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/1/23 4:02"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/22/23 14:48"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/10/23 20:47"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/9/23 23:12"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/30/23 16:22"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/4/23 12:40"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/13/23 8:04"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/16/23 19:59"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/12/23 11:40"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/9/23 6:20"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/8/23 20:28"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/2/23 15:52"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/10/23 1:46"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/19/23 15:45"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/15/23 15:03"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/2/23 11:38"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/4/23 10:21"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/12/23 13:48"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/15/23 11:33"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/28/23 12:07"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/28/23 19:48"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/20/23 8:21"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/4/23 0:57"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/29/23 23:57"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/13/23 11:57"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/22/23 22:48"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/17/23 20:38"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/13/23 0:46"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/6/23 3:10"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/3/23 9:36"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/29/23 14:37"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/17/23 16:45"
631045412002,product_B,variant_C,"111.74 ",FALSE,"12/21/23 20:34"
631045412002,product_B,variant_C,"111.74 ",FALSE,"11/25/23 12:24"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/2/23 7:49"
631045412002,product_B,variant_C,"111.74 ",FALSE,"10/9/23 14:25"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/1/23 15:33"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/17/23 2:50"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/18/23 6:11"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/16/23 21:36"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/16/23 11:22"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/21/23 5:22"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/10/23 6:06"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/10/23 3:52"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/23/23 0:57"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/8/23 23:12"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/10/23 17:39"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/13/23 18:16"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/22/23 0:36"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/1/23 5:22"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/4/23 18:41"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/8/23 6:31"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/5/23 16:51"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/24/23 10:52"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/26/23 3:01"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/29/23 3:10"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/28/23 3:33"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/5/23 14:57"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/1/23 8:18"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/7/23 21:36"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/17/23 20:22"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/11/23 4:19"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/16/23 10:18"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/22/23 9:37"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/22/23 14:04"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/26/23 2:04"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/24/23 20:05"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/15/23 23:56"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/26/23 3:55"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/26/23 5:39"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/30/23 9:07"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/10/23 22:17"
631137509445,product_C,variant_A,"130.65 ",FALSE,"11/10/23 7:43"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/14/23 7:26"
631137509445,product_C,variant_A,"130.65 ",FALSE,"10/10/23 15:20"
631137509445,product_C,variant_A,"130.65 ",FALSE,"12/20/23 6:29"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/26/23 23:49"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/6/23 21:38"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/31/23 13:09"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/4/23 0:20"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/23/23 9:42"
631229606888,product_C,variant_B,"130.65 ",FALSE,"11/11/23 5:46"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/16/23 2:43"
631229606888,product_C,variant_B,"130.65 ",FALSE,"11/6/23 12:17"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/20/23 6:08"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/14/23 22:13"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/26/23 11:09"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/2/23 15:01"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/18/23 1:18"
631229606888,product_C,variant_B,"130.65 ",FALSE,"11/28/23 17:34"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/3/23 2:17"
631229606888,product_C,variant_B,"130.65 ",FALSE,"11/28/23 17:02"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/20/23 5:02"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/14/23 4:48"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/8/23 13:05"
631229606888,product_C,variant_B,"130.65 ",FALSE,"11/26/23 9:23"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/16/23 4:27"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/23/23 20:57"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/19/23 7:44"
631229606888,product_C,variant_B,"130.65 ",FALSE,"11/1/23 6:12"
631229606888,product_C,variant_B,"130.65 ",FALSE,"11/13/23 18:55"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/6/23 21:30"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/30/23 23:25"
631229606888,product_C,variant_B,"130.65 ",FALSE,"11/29/23 19:05"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/3/23 21:37"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/6/23 11:59"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/3/23 9:09"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/29/23 2:29"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/13/23 17:29"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/22/23 14:08"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/27/23 5:26"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/20/23 20:13"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/11/23 10:58"
631229606888,product_C,variant_B,"130.65 ",FALSE,"12/23/23 14:03"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/2/23 4:51"
631229606888,product_C,variant_B,"130.65 ",FALSE,"10/22/23 13:07"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/8/23 15:58"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/4/23 13:18"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/20/23 4:58"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/27/23 0:37"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/29/23 19:59"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/26/23 7:26"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/3/23 8:31"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/24/23 18:57"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/24/23 15:44"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/28/23 17:22"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/14/23 6:31"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/3/23 19:37"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/25/23 18:24"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/5/23 14:40"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/7/23 0:08"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/15/23 9:17"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/18/23 23:04"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/19/23 8:15"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/17/23 5:45"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/1/23 11:42"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/13/23 17:51"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/30/23 18:32"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/2/23 6:43"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/11/23 15:02"
631321704331,product_C,variant_C,"130.65 ",FALSE,"12/29/23 9:12"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/25/23 2:36"
631321704331,product_C,variant_C,"130.65 ",FALSE,"12/8/23 2:34"
631321704331,product_C,variant_C,"130.65 ",FALSE,"12/3/23 13:17"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/3/23 3:24"
631321704331,product_C,variant_C,"130.65 ",FALSE,"12/16/23 4:49"
631321704331,product_C,variant_C,"130.65 ",FALSE,"12/17/23 8:12"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/2/23 20:34"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/5/23 15:38"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/25/23 22:38"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/20/23 5:12"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/19/23 4:13"
631321704331,product_C,variant_C,"130.65 ",FALSE,"11/6/23 5:00"
631321704331,product_C,variant_C,"130.65 ",FALSE,"10/23/23 7:33"
631321704331,product_C,variant_C,"130.65 ",FALSE,"12/22/23 21:23"
631321704331,product_C,variant_C,"130.65 ",FALSE,"12/29/23 23:21"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/1/23 9:01"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/17/23 22:02"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/19/23 0:47"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/1/23 22:27"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/15/23 19:40"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/2/23 19:44"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/8/23 16:36"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/24/23 23:38"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/2/23 20:42"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/17/23 18:19"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/16/23 21:22"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/17/23 9:29"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/9/23 5:41"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/8/23 12:08"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/2/23 5:35"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/10/23 6:29"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/2/23 20:56"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/5/23 22:15"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/12/23 10:44"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/9/23 4:51"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/25/23 20:09"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/29/23 22:00"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/20/23 22:56"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/13/23 5:43"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/24/23 23:27"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/22/23 20:01"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/22/23 14:33"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/23/23 0:13"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/18/23 12:20"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/13/23 0:11"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/7/23 1:29"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/27/23 1:05"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/11/23 14:03"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/18/23 23:46"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/11/23 16:47"
631413801774,product_D,variant_A,"49.08 ",FALSE,"10/5/23 1:44"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/16/23 11:37"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/27/23 1:02"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/21/23 5:06"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/12/23 18:52"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/23/23 0:29"
631413801774,product_D,variant_A,"49.08 ",FALSE,"12/1/23 8:11"
631413801774,product_D,variant_A,"49.08 ",FALSE,"11/1/23 10:55"
631690094103,product_E,variant_A,"49.41 ",FALSE,"12/12/23 17:16"
